HEC_DIA,HEC_MES,HEC_ANO,HEC_DEPTOMCPIO,HEC_TIPAGRE,DIA_EMISION,MES_EMISION,ANO_EMISION,DEPTO_MCPIO,QUIEN_REPORTA,VIC_SEXO,VIC_EDAD,TOTAL_HIJOS,NUM_HIJ_HOM,NUM_HIJ_MUJ,VIC_ALFAB,VIC_ESCOLARIDAD,VIC_EST_CIV,VIC_GRUPET,VIC_NACIONAL,VIC_TRABAJA,VIC_OCUP,VIC_DEDICA,VIC_DISC,TIPO_DISCAQ,VIC_REL_AGR,OTRAS_VICTIMAS,VIC_OTRAS_HOM,VIC_OTRAS_MUJ,VIC_OTRAS_N_OS,VIC_OTRAS_N_AS,HEC_AREA,HEC_RECUR_DENUN,INST_DONDE_DENUNCIO,AGR_SEXO,AGR_EDAD,AGR_ALFAB,AGR_ESCOLARIDAD,AGR_EST_CIV,AGR_GURPET,AGR_NACIONAL,AGR_TRABAJA,AGR_OCUP,AGR_DEDICA,AGRESORES_OTROS_TOTAL,AGR_OTROS_HOM,AGR_OTRAS_MUJ,AGR_OTROS_N_OS,AGR_OTRAS_N_AS,INST_DENUN_HECHO,LEY_APLICABLE,MEDIDAS_SEGURIDAD,TIPO_MEDIDA
99,99,9999,1604,1222,18,3,2014,1601,9,2,3,,,,,,,2,1,,,,2,,4,1,0,1,0,0,1,2,,1,99,1,49,2,2,1,1,3221.0,,1,0,1,0,0,1,,,
99,99,9999,1601,2112,11,8,2014,1601,1,2,7,,,,1.0,21.0,,1,1,2.0,,3.0,2,,10,0,0,0,0,0,1,2,,1,19,1,45,1,1,1,2,,3.0,99,99,99,99,99,1,,,
99,99,9999,401,2212,30,5,2014,401,3,2,9,,,,1.0,23.0,,2,1,2.0,,3.0,2,,5,0,0,0,0,0,1,2,,1,40,1,25,3,2,1,1,6111.0,,0,0,0,0,0,6,,,
99,99,9999,1601,2212,3,7,2014,1601,3,2,10,,,,1.0,23.0,,9,1,2.0,,3.0,2,,9,99,99,99,99,99,9,2,,1,20,1,99,1,2,1,1,9211.0,,99,99,99,99,99,1,,,
99,99,9999,1504,2112,19,8,2014,1504,1,2,11,,,,1.0,29.0,,2,1,2.0,,3.0,2,,10,99,99,99,99,99,1,2,,1,18,1,99,1,6,1,1,9313.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,304,2122,2,1,2014,304,2,2,12,99.0,99.0,99.0,1.0,25.0,9.0,2,1,2.0,,3.0,2,,1,99,99,99,99,99,1,2,,1,20,1,23,9,2,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,307,2122,22,5,2014,307,3,2,12,99.0,99.0,99.0,1.0,26.0,1.0,6,1,2.0,,3.0,2,,4,0,0,0,0,0,1,2,,1,31,1,23,2,6,1,1,7112.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1610,2212,12,2,2014,1601,1,2,13,99.0,99.0,99.0,1.0,39.0,9.0,2,1,2.0,,3.0,2,,3,99,99,99,99,99,1,2,,1,14,1,39,9,2,1,2,,3.0,99,99,99,99,99,1,,,
99,99,9999,1602,2212,4,3,2014,1601,1,2,13,99.0,99.0,99.0,9.0,99.0,1.0,2,1,2.0,,1.0,2,,5,99,99,99,99,99,1,2,,1,99,1,99,9,1,1,1,9999.0,,99,99,99,99,99,1,,,
99,99,9999,1615,2212,2,5,2014,1601,3,2,13,1.0,1.0,0.0,1.0,23.0,3.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,22,1,33,3,2,1,1,310.0,,99,99,99,99,99,1,,,
99,99,9999,2201,2121,2,1,2014,2201,1,2,14,0.0,0.0,0.0,1.0,26.0,2.0,1,1,2.0,,1.0,2,,1,99,99,99,99,99,2,2,,1,19,1,33,2,1,1,1,310.0,,99,99,99,99,99,3,,,
99,99,9999,1609,2212,11,3,2014,1601,9,2,14,1.0,0.0,1.0,1.0,29.0,9.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,9,2,,1,16,1,29,9,2,1,1,7112.0,,99,99,99,99,99,1,,,
99,99,9999,1004,1122,6,4,2014,1004,1,2,15,0.0,0.0,0.0,1.0,29.0,3.0,1,1,2.0,,1.0,2,,2,0,0,0,0,0,1,2,,1,99,1,99,3,1,1,9,,,0,0,0,0,0,3,,,
99,99,9999,1613,1122,18,6,2014,1617,1,2,15,0.0,0.0,0.0,2.0,10.0,3.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,23,1,24,3,2,1,1,9999.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1904,1122,14,7,2014,1904,1,2,15,0.0,0.0,0.0,1.0,39.0,9.0,1,1,1.0,9111.0,,2,,2,0,0,0,0,0,1,2,,1,99,2,10,3,1,1,2,,2.0,0,0,0,0,0,3,,,
99,99,9999,1502,2122,3,9,2014,1502,1,2,15,99.0,99.0,99.0,1.0,26.0,2.0,2,1,2.0,,1.0,2,,1,99,99,99,99,99,1,2,,1,29,1,26,2,2,1,1,6111.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,1713,1122,2,2,2014,1713,1,2,16,1.0,0.0,1.0,1.0,99.0,3.0,1,1,2.0,,1.0,2,,2,1,0,0,0,1,2,2,,1,30,1,10,3,1,1,1,9211.0,,0,0,0,0,0,3,,,
99,99,9999,2003,1121,16,4,2014,2001,1,2,16,99.0,99.0,99.0,1.0,31.0,9.0,1,1,2.0,,1.0,2,,3,0,0,0,0,0,1,2,,1,20,1,26,9,1,1,1,5249.0,,0,0,0,0,0,3,,,
99,99,9999,116,1122,2,5,2014,116,1,2,16,1.0,0.0,1.0,1.0,31.0,9.0,1,1,2.0,,1.0,1,9.0,3,99,99,99,99,99,1,1,3.0,1,17,1,31,9,1,1,1,5249.0,,99,99,99,99,99,1,,,
99,99,9999,2217,2122,12,5,2014,2217,9,2,16,99.0,99.0,99.0,1.0,23.0,9.0,1,1,2.0,,1.0,2,,3,99,99,99,99,99,9,2,,1,30,1,31,9,1,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1501,1222,11,6,2014,1501,1,2,16,99.0,99.0,99.0,9.0,99.0,9.0,6,1,9.0,,,9,,2,99,99,99,99,99,2,2,,1,21,9,99,9,6,1,9,,,99,99,99,99,99,1,,,
99,99,9999,1610,2112,28,8,2014,1601,1,2,16,0.0,0.0,0.0,1.0,44.0,1.0,1,1,2.0,,3.0,2,,10,1,0,0,0,1,2,2,,1,99,1,45,5,2,1,1,3221.0,,99,99,99,99,99,1,,,
99,99,9999,103,2122,30,9,2014,103,2,2,16,0.0,0.0,0.0,1.0,39.0,9.0,1,9,2.0,,3.0,2,,3,99,99,99,99,99,1,9,,1,99,1,29,9,1,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1109,1122,1,9,2014,1109,1,2,16,0.0,0.0,0.0,1.0,26.0,2.0,1,1,2.0,,1.0,2,,1,0,0,0,0,0,2,2,,1,25,1,23,2,1,1,1,9211.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,101,2121,18,11,2014,101,1,2,16,1.0,1.0,0.0,1.0,26.0,2.0,1,1,2.0,,1.0,2,,1,1,0,0,1,0,1,2,,1,27,1,33,2,1,1,1,9313.0,,99,99,99,99,99,2,,,
99,99,9999,1709,1122,19,11,2014,1712,1,2,16,1.0,1.0,0.0,1.0,24.0,3.0,1,1,2.0,,1.0,2,,4,0,0,0,0,0,1,2,,2,45,1,10,2,1,1,2,,1.0,0,0,0,0,0,4,1.0,1.0,
99,99,9999,2212,1222,24,2,2014,2212,1,2,17,99.0,99.0,99.0,1.0,39.0,9.0,1,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,20,1,39,9,1,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1607,2122,3,3,2014,1607,1,2,17,99.0,99.0,99.0,1.0,25.0,9.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,99,1,24,9,2,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1614,1222,19,3,2014,1614,1,2,17,99.0,99.0,99.0,1.0,29.0,3.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,22,1,29,3,2,1,1,6111.0,,99,99,99,99,99,3,,,
99,99,9999,909,1121,9,4,2014,909,1,2,17,1.0,1.0,0.0,1.0,29.0,2.0,2,1,2.0,,1.0,2,,1,1,0,0,1,0,2,2,,1,17,2,10,2,2,1,1,9211.0,,0,0,0,0,0,4,3.0,1.0,
99,99,9999,311,2122,27,5,2014,311,1,2,17,99.0,99.0,99.0,1.0,29.0,2.0,2,1,2.0,,1.0,2,,1,99,99,99,99,99,1,2,,1,18,9,99,2,2,1,1,6111.0,,99,99,99,99,99,3,,,
99,99,9999,1613,1222,1,5,2014,1613,1,2,17,99.0,99.0,99.0,1.0,22.0,9.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,18,1,99,9,2,1,1,310.0,,99,99,99,99,99,1,,,
99,99,9999,1601,1122,29,9,2014,1601,1,2,17,1.0,0.0,1.0,1.0,44.0,9.0,1,1,2.0,,3.0,2,,3,0,0,0,0,0,1,2,,1,23,1,49,9,1,1,2,,3.0,1,0,1,0,0,1,,,
99,99,9999,606,1222,3,10,2014,606,1,2,17,99.0,99.0,99.0,1.0,33.0,3.0,1,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,50,1,26,3,1,1,1,6111.0,,99,99,99,99,99,3,,,
99,99,9999,2204,2122,29,1,2014,2204,1,2,18,1.0,0.0,1.0,1.0,29.0,1.0,9,1,2.0,,1.0,2,,10,99,99,99,99,99,9,2,,1,54,1,29,2,1,1,1,6111.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,9999,2122,4,2,2014,307,1,2,18,1.0,0.0,1.0,1.0,26.0,5.0,1,1,2.0,,1.0,2,,10,1,0,1,0,0,1,2,,1,18,1,33,1,1,1,2,,3.0,99,99,99,99,99,4,3.0,1.0,
99,99,9999,117,2121,10,3,2014,101,1,2,18,1.0,1.0,0.0,1.0,46.0,2.0,1,1,2.0,,1.0,2,,1,1,0,0,1,0,2,2,,1,25,1,10,2,1,1,9,,,99,99,99,99,99,2,,,
99,99,9999,1504,1122,18,3,2014,1504,1,2,18,99.0,99.0,99.0,1.0,45.0,9.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,22,1,46,9,2,1,9,,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,1203,1122,19,5,2014,1203,1,1,18,99.0,99.0,99.0,1.0,33.0,1.0,1,1,2.0,,3.0,2,,10,99,99,99,99,99,1,2,,1,32,1,46,1,1,1,1,5412.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,2011,2121,19,5,2014,2001,1,2,18,2.0,0.0,2.0,1.0,49.0,3.0,6,1,2.0,,1.0,2,,3,1,0,1,0,0,9,2,,1,26,1,49,9,6,1,1,5412.0,,0,0,0,0,0,4,1.0,1.0,
99,99,9999,913,1122,1,6,2014,913,2,2,18,99.0,99.0,99.0,1.0,49.0,1.0,2,1,2.0,,3.0,2,,4,1,0,1,0,0,2,2,,1,45,1,29,2,2,1,1,7112.0,,99,99,99,99,99,3,,,
99,99,9999,1609,2212,6,6,2014,1601,1,2,18,0.0,0.0,0.0,1.0,26.0,1.0,2,1,2.0,,1.0,2,,10,99,99,99,99,99,2,2,,1,99,1,10,3,2,1,1,9999.0,,99,99,99,99,99,1,,,
99,99,9999,2102,1222,21,6,2014,2102,2,2,18,0.0,0.0,0.0,1.0,25.0,9.0,4,1,2.0,,1.0,2,,2,0,0,0,0,0,2,2,,1,23,2,10,9,4,1,1,9211.0,,0,0,0,0,0,3,,,
99,99,9999,105,1121,18,7,2014,101,1,2,18,99.0,99.0,99.0,1.0,26.0,9.0,1,1,1.0,9111.0,,2,,3,99,99,99,99,99,2,2,,1,20,1,39,9,1,1,9,,,99,99,99,99,99,2,,,
99,99,9999,1224,1122,11,8,2014,1224,1,2,18,1.0,0.0,1.0,1.0,26.0,2.0,6,1,1.0,5249.0,,2,,1,0,0,0,0,0,1,2,,1,26,1,44,2,6,1,1,7112.0,,0,0,0,0,0,4,1.0,1.0,
99,99,9999,2203,2122,29,9,2014,2203,1,2,18,0.0,0.0,0.0,1.0,33.0,3.0,1,1,2.0,,3.0,2,,9,99,99,99,99,99,1,2,,1,20,1,29,1,1,1,1,7536.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1212,2122,24,10,2014,409,1,2,18,1.0,1.0,0.0,1.0,26.0,2.0,1,1,2.0,,1.0,2,,3,1,1,0,0,0,2,1,3.0,1,22,1,31,2,2,1,1,6111.0,,1,1,0,0,0,3,,,
99,99,9999,1502,2122,2,10,2014,502,1,2,18,99.0,99.0,99.0,1.0,26.0,9.0,2,1,2.0,,1.0,9,,2,99,99,99,99,99,1,2,,1,20,1,26,9,2,1,1,6111.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,1711,1122,10,12,2014,1711,1,2,18,0.0,0.0,0.0,1.0,46.0,2.0,1,1,1.0,5249.0,,2,,1,0,0,0,0,0,1,2,,1,31,1,53,2,1,1,1,3322.0,,0,0,0,0,0,3,,,
99,99,9999,2204,2122,15,12,2014,2204,1,2,18,2.0,0.0,2.0,1.0,49.0,9.0,1,1,2.0,,3.0,2,,2,0,0,0,0,0,9,2,,1,35,1,29,9,1,1,1,8322.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,2007,1122,5,12,2014,2007,1,2,18,1.0,0.0,1.0,1.0,29.0,9.0,6,1,2.0,,1.0,1,9.0,3,1,0,0,0,1,2,2,,1,20,1,29,9,6,1,2,,6.0,0,0,0,0,0,3,,,
99,99,9999,105,1122,28,1,2014,105,1,2,19,1.0,1.0,0.0,1.0,29.0,3.0,5,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,99,1,29,3,5,1,2,,1.0,99,99,99,99,99,3,,,
99,99,9999,2217,2122,21,1,2014,2217,1,2,19,0.0,0.0,0.0,1.0,46.0,1.0,1,1,2.0,,1.0,2,,10,99,99,99,99,99,2,2,,1,37,1,26,2,1,9,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,9999,1122,5,2,2014,1609,1,2,19,99.0,99.0,99.0,2.0,10.0,3.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,2,9,,1,22,2,10,3,2,1,1,9211.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,513,1122,8,3,2014,513,1,2,19,1.0,1.0,0.0,1.0,33.0,3.0,1,1,2.0,,1.0,2,,2,1,0,0,1,0,9,2,,1,22,1,33,3,1,1,1,9510.0,,99,99,99,99,99,3,,,
99,99,9999,1504,1122,6,4,2014,1504,1,2,19,99.0,99.0,99.0,1.0,10.0,3.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,99,9,99,3,1,1,9,,,99,99,99,99,99,3,,,
99,99,9999,115,1111,7,5,2014,115,9,2,19,2.0,2.0,0.0,1.0,29.0,3.0,1,1,2.0,,1.0,2,,3,99,99,99,99,99,1,2,,1,22,2,10,3,1,1,1,5414.0,,99,99,99,99,99,4,9.0,9.0,
99,99,9999,1501,2122,28,5,2014,1501,1,2,19,1.0,1.0,0.0,1.0,26.0,3.0,1,1,2.0,,1.0,2,,2,0,0,0,0,0,1,9,,1,20,1,26,3,1,1,1,9211.0,,0,0,0,0,0,3,,,
99,99,9999,107,2121,23,6,2014,101,1,2,19,1.0,0.0,1.0,1.0,32.0,9.0,1,1,1.0,9510.0,,2,,2,1,0,0,0,1,2,2,,1,99,1,32,9,1,1,1,5249.0,,99,99,99,99,99,2,,,
99,99,9999,103,2122,9,6,2014,101,1,2,19,1.0,1.0,0.0,1.0,39.0,2.0,1,1,2.0,,1.0,2,,1,99,99,99,99,99,1,2,,1,22,1,39,2,1,9,1,9313.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1219,1122,8,7,2014,1219,1,2,19,99.0,99.0,99.0,1.0,29.0,1.0,6,1,2.0,,1.0,2,,10,99,99,99,99,99,2,2,,1,40,1,29,2,1,1,1,5249.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,101,2121,28,8,2014,101,1,2,19,0.0,0.0,0.0,1.0,24.0,2.0,1,1,2.0,,1.0,2,,1,99,99,99,99,99,1,2,,1,18,1,32,2,1,1,1,9313.0,,99,99,99,99,99,2,,,
99,99,9999,116,2121,2,9,2014,101,1,2,19,1.0,1.0,0.0,1.0,44.0,9.0,1,1,1.0,9111.0,,2,,3,1,0,0,1,0,2,2,,1,26,1,31,9,1,1,1,8331.0,,99,99,99,99,99,2,,,
99,99,9999,902,1122,22,10,2014,902,1,2,19,1.0,1.0,0.0,1.0,49.0,3.0,6,1,1.0,5249.0,,2,,2,1,0,0,1,0,1,2,,1,24,1,29,3,6,1,2,,3.0,0,0,0,0,0,3,,,
99,99,9999,1502,1122,6,10,2014,1502,1,2,19,0.0,0.0,0.0,1.0,26.0,2.0,2,1,2.0,,1.0,9,,1,99,99,99,99,99,1,2,,1,20,1,26,2,2,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,101,2121,21,11,2014,101,1,2,19,1.0,1.0,0.0,1.0,23.0,9.0,1,1,2.0,,1.0,2,,3,1,0,0,1,0,1,2,,1,19,1,23,9,1,1,1,7221.0,,99,99,99,99,99,2,,,
99,99,9999,1001,2122,10,11,2014,1001,1,1,19,0.0,0.0,0.0,1.0,26.0,9.0,1,1,1.0,9211.0,,2,,3,1,0,1,0,0,1,2,,2,17,1,31,3,1,1,2,,1.0,0,0,0,0,0,3,,,
99,99,9999,1611,2122,10,11,2014,1611,1,2,19,99.0,99.0,99.0,1.0,10.0,9.0,1,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,35,1,46,2,1,1,1,2656.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,101,2121,21,1,2014,101,1,2,20,2.0,1.0,1.0,1.0,39.0,9.0,1,1,1.0,5131.0,,2,,3,2,0,0,1,1,1,2,,1,22,1,29,9,1,1,1,5223.0,,99,99,99,99,99,2,,,
99,99,9999,1502,1122,7,1,2014,1502,1,2,20,99.0,99.0,99.0,1.0,99.0,2.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,99,9,99,2,2,1,9,,,99,99,99,99,99,3,,,
99,99,9999,9999,1222,17,1,2014,2201,1,2,20,99.0,99.0,99.0,1.0,29.0,2.0,1,1,2.0,,1.0,2,,1,4,0,2,0,2,2,1,4.0,1,32,1,29,2,1,1,1,7112.0,,99,99,99,99,99,6,,,
99,99,9999,108,2221,3,2,2014,101,1,2,20,1.0,1.0,0.0,1.0,45.0,2.0,1,1,1.0,9111.0,,2,,1,1,0,0,1,0,1,2,,1,25,1,45,2,1,1,1,5242.0,,99,99,99,99,99,2,,,
99,99,9999,808,2122,24,2,2014,805,1,2,20,1.0,1.0,0.0,1.0,26.0,2.0,2,1,2.0,,1.0,2,,1,0,0,0,0,0,2,2,,1,20,1,26,2,2,1,1,5223.0,,1,0,1,0,0,4,1.0,1.0,
99,99,9999,1222,2122,3,2,2014,1222,1,2,20,3.0,0.0,3.0,1.0,22.0,3.0,1,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,27,1,23,9,1,1,1,9211.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1617,2122,3,2,2014,1613,1,2,20,99.0,99.0,99.0,1.0,39.0,9.0,1,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,23,1,29,9,1,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,9999,2122,14,2,2014,2214,1,2,20,1.0,1.0,0.0,1.0,99.0,9.0,6,1,2.0,,1.0,9,,2,99,99,99,99,99,9,2,,1,99,9,99,9,6,1,1,6111.0,,99,99,99,99,99,3,,,
99,99,9999,2214,1122,2,2,2014,2214,1,2,20,1.0,1.0,0.0,1.0,26.0,2.0,6,1,2.0,,1.0,9,,1,99,99,99,99,99,2,2,,1,19,9,99,2,6,1,9,,,99,99,99,99,99,3,,,
99,99,9999,101,2121,18,3,2014,101,1,2,20,1.0,1.0,0.0,1.0,26.0,9.0,5,1,2.0,,1.0,2,,3,1,0,0,1,0,1,2,,1,24,1,24,9,1,1,1,8322.0,,99,99,99,99,99,2,,,
99,99,9999,1222,2122,4,3,2014,1222,1,2,20,3.0,0.0,3.0,2.0,10.0,1.0,1,1,2.0,,1.0,2,,10,99,99,99,99,99,1,2,,1,20,1,24,1,1,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1503,2122,7,3,2014,1503,1,2,20,99.0,99.0,99.0,1.0,32.0,9.0,2,1,2.0,,1.0,9,,2,99,99,99,99,99,1,2,,1,30,1,33,9,2,1,1,310.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,1801,2122,3,3,2014,1801,1,2,20,2.0,1.0,1.0,2.0,10.0,2.0,1,1,2.0,,1.0,2,,1,2,0,0,1,1,2,1,3.0,1,29,1,23,2,1,1,2,,4.0,0,0,0,0,0,3,,,
99,99,9999,101,2121,1,4,2014,101,1,2,20,2.0,0.0,2.0,1.0,22.0,9.0,2,1,1.0,5212.0,,2,,3,2,0,0,0,2,1,2,,1,20,1,22,9,2,1,1,5249.0,,99,99,99,99,99,2,,,
99,99,9999,116,2121,5,5,2014,101,1,2,20,1.0,1.0,0.0,1.0,31.0,9.0,1,1,2.0,,1.0,2,,3,1,0,0,1,0,2,2,,1,24,1,99,9,1,1,1,4211.0,,99,99,99,99,99,2,,,
99,99,9999,311,1122,29,5,2014,311,1,2,20,2.0,0.0,2.0,2.0,10.0,9.0,2,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,18,1,22,9,2,1,1,6111.0,,99,99,99,99,99,3,,,
99,99,9999,1222,2122,2,5,2014,1222,1,2,20,3.0,0.0,3.0,1.0,29.0,2.0,1,1,2.0,,1.0,2,,1,99,99,99,99,99,1,2,,1,22,1,23,2,1,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1617,2122,18,5,2014,1617,1,2,20,2.0,1.0,1.0,1.0,23.0,2.0,2,1,2.0,,1.0,2,,9,1,1,0,0,0,2,9,,1,37,2,10,1,2,1,1,9211.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,2201,2122,16,5,2014,2202,9,2,20,1.0,1.0,0.0,1.0,29.0,9.0,4,1,2.0,,1.0,9,,3,99,99,99,99,99,9,2,,1,99,1,29,9,4,9,1,6111.0,,99,99,99,99,99,3,,,
99,99,9999,2217,2122,20,5,2014,2217,1,2,20,2.0,0.0,2.0,1.0,26.0,9.0,1,1,2.0,,1.0,2,,2,2,0,0,0,2,2,2,,1,43,1,23,3,1,1,1,6111.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,1327,1122,11,6,2014,1327,1,2,20,99.0,99.0,99.0,2.0,10.0,2.0,2,1,2.0,,1.0,1,5.0,1,99,99,99,99,99,2,2,,1,20,2,10,2,2,1,2,,1.0,99,99,99,99,99,3,,,
99,99,9999,107,2122,17,7,2014,101,9,2,20,2.0,0.0,2.0,1.0,33.0,2.0,1,1,2.0,,1.0,2,,1,2,0,0,0,2,1,2,,1,28,1,49,2,1,1,1,7231.0,,0,0,0,0,0,4,1.0,1.0,
99,99,9999,914,2122,9,7,2014,901,1,2,20,1.0,0.0,1.0,1.0,39.0,2.0,2,1,2.0,,1.0,2,,1,1,0,0,0,1,2,2,,1,24,1,29,2,2,1,1,5249.0,,1,0,0,0,1,3,,,
99,99,9999,1301,1121,1,7,2014,1301,1,2,20,99.0,99.0,99.0,1.0,26.0,3.0,1,1,2.0,,1.0,2,,2,99,99,99,99,99,2,2,,1,20,1,33,3,1,1,1,7115.0,,99,99,99,99,99,3,,,
99,99,9999,1502,1122,24,7,2014,1502,1,2,20,0.0,0.0,0.0,1.0,26.0,9.0,2,1,2.0,,1.0,2,,3,99,99,99,99,99,9,2,,1,31,1,26,2,9,9,1,6111.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,9999,1122,8,7,2014,1614,1,2,20,1.0,1.0,0.0,1.0,29.0,3.0,6,1,2.0,,1.0,2,,2,99,99,99,99,99,9,1,3.0,1,23,1,99,3,6,1,1,9211.0,,99,99,99,99,99,3,,,
99,99,9999,101,2121,1,9,2014,101,1,2,20,1.0,1.0,0.0,1.0,45.0,9.0,1,1,2.0,,1.0,2,,2,1,0,0,1,0,1,2,,1,25,1,49,9,1,1,1,9621.0,,99,99,99,99,99,2,,,
99,99,9999,1504,1122,8,9,2014,1502,2,2,20,1.0,0.0,1.0,1.0,24.0,2.0,2,1,2.0,,1.0,2,,1,99,99,99,99,99,1,2,,1,22,1,46,2,2,1,1,6111.0,,99,99,99,99,99,4,3.0,1.0,
99,99,9999,1413,1121,3,10,2014,1413,1,2,20,2.0,1.0,1.0,2.0,10.0,9.0,2,1,2.0,,1.0,2,,3,4,1,1,1,1,2,1,4.0,1,23,1,46,9,2,1,1,2341.0,,2,1,1,0,0,4,3.0,1.0,
99,99,9999,117,1122,4,11,2014,117,1,2,20,99.0,99.0,99.0,1.0,49.0,9.0,1,1,2.0,,1.0,2,,2,99,99,99,99,99,1,2,,1,99,1,39,9,1,1,1,9999.0,,99,99,99,99,99,4,9.0,9.0,
99,99,9999,106,1121,4,12,2014,106,1,2,20,1.0,1.0,0.0,1.0,44.0,3.0,1,1,1.0,5223.0,,2,,2,99,99,99,99,99,2,2,,1,28,1,26,3,1,1,1,7231.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,2004,1121,15,12,2014,2004,1,2,20,2.0,2.0,0.0,1.0,99.0,2.0,9,1,2.0,,1.0,9,,1,2,0,0,2,0,2,2,,1,23,9,99,2,9,9,9,,,99,99,99,99,99,3,,,
99,99,9999,2009,1112,24,1,2014,2001,1,2,21,1.0,1.0,0.0,1.0,29.0,9.0,6,1,1.0,5242.0,,2,,2,1,0,0,1,0,1,2,,1,99,1,29,9,1,1,1,8322.0,,0,0,0,0,0,6,,,
99,99,9999,108,1222,1,2,2014,108,1,2,21,99.0,99.0,99.0,1.0,39.0,2.0,1,1,1.0,9999.0,,2,,10,99,99,99,99,99,1,2,,1,34,1,29,2,1,1,1,8332.0,,99,99,99,99,99,4,1.0,1.0,
99,99,9999,205,2122,14,3,2014,205,1,2,21,1.0,1.0,0.0,1.0,26.0,9.0,1,1,2.0,,1.0,2,,3,0,0,0,0,0,2,2,,1,99,1,26,3,1,1,1,7512.0,,0,0,0,0,0,3,,,
99,99,9999,117,1121,8,4,2014,101,1,2,21,99.0,99.0,99.0,1.0,59.0,2.0,1,1,1.0,4120.0,,2,,1,99,99,99,99,99,1,9,,1,24,1,59,2,6,1,1,9510.0,,99,99,99,99,99,6,,,
99,99,9999,1420,1222,16,5,2014,1420,1,2,21,99.0,99.0,99.0,1.0,33.0,2.0,2,1,2.0,,1.0,2,,10,99,99,99,99,99,1,2,,2,20,1,33,1,2,1,2,,1.0,99,99,99,99,99,3,,,
99,99,9999,1609,1122,5,5,2014,1609,1,1,21,1.0,0.0,1.0,1.0,31.0,3.0,6,1,1.0,6111.0,,2,,10,99,99,99,99,99,1,2,,2,55,2,10,2,6,1,2,,1.0,2,2,0,0,0,4,1.0,1.0,
99,99,9999,1008,2121,30,6,2014,1008,1,2,21,1.0,0.0,1.0,1.0,31.0,2.0,1,1,2.0,,1.0,2,,1,1,0,0,0,1,1,2,,1,37,1,33,2,1,1,1,5414.0,,99,99,99,99,99,3,,,
